tweet_id,tweet_full_text,tweet_lang,created_at
1237701466388717568,"Experience a new way of living. Get best and affordable deals for your stay in hostels/PGs with VATS 24.
#hostels #hostelstaff #hostellife #hostelfun #accomodation #accomodations #student #students #studentslife #studentwork #studentlifestyle #comfortable #facilityb https://t.co/g1BA12lW31",en,Wed Mar 11 11:26:39 +0000 2020
1237700672600055808,"Make your #home as smartly #comfortable as it can be.

From the #classical to the modern, the #funky or the #contemporary, find it all right here at #ClickGift with the best #selection. https://t.co/dshEDgoAoY",en,Wed Mar 11 11:23:30 +0000 2020
1237695736877182976,"Get. Set. Glam. 
Explore the exquisite collection of Home centre and avail exclusive discounts with Advantage Club

#advantageclub #homecentre #decor #home #style #trends #homedecor #furniture #pretty #comfy #comfortable #cool #perks #discounts #offers #enjoy #exclusive #fun https://t.co/UCSnhjNEUy",en,Wed Mar 11 11:03:53 +0000 2020
1237693456853671936,"RT @annica37: Excited to share the latest addition to my #etsy shop: #Sunflowersweatshirt for women, Unisex #flowersweatshirt, #comfortable…",en,Wed Mar 11 10:54:50 +0000 2020
1237671831043223552,"RT @annica37: Excited to share the latest addition to my #etsy shop: #Sunflowersweatshirt for women, Unisex #flowersweatshirt, #comfortable…",en,Wed Mar 11 09:28:54 +0000 2020
1237670885257076737,RT @Sedici4: Sure to sell quickly! Our gorgeous #wideleg #jumpsuit by #Thought. It's crafted from 100% #breathable #hemp (a #sustainable ve…,en,Wed Mar 11 09:25:08 +0000 2020
1237667651448692739,It’s a great feeling giving a home to an older rescue cat @CatsShelter #lola #comfortable #settled #happyowner #happycat 😻😊 https://t.co/vffcXH8tyz,en,Wed Mar 11 09:12:17 +0000 2020
1237662415317278721,"Sure to sell quickly! Our gorgeous #wideleg #jumpsuit by #Thought. It's crafted from 100% #breathable #hemp (a #sustainable version of linen). 

The large patch pockets are #comfortable and practical, whilst the tie accentuates the figure.

#Navy #Fashion #SS20 #Sedici #Seaford https://t.co/qpW6ETrP2I",en,Wed Mar 11 08:51:29 +0000 2020
1237650317417668611,"Keep safe
#MangbenDormitory
#MansionHouse #Savemore #Backpacker #Traveller #Goodchoice #QualityServices #Affordable #Comfortable #Convenient #HappyLiving #FeelHome #Choosewisely
Come and Visit us for only 150.00 a day https://t.co/h03wW2XnJx",en,Wed Mar 11 08:03:24 +0000 2020
1237647726646415361,"Totally timeless and always essential. Outfit-completing mules for a laidback look
Shop at our website - https://t.co/TdU8qbaKoT
You can also Whatsapp or Call us at +91 6391 021 946
#mymyfootwear #mymy #leather #fashion #footwear #mules #flats #comfortable #elegant #stylish https://t.co/2zpjSf7T0t",en,Wed Mar 11 07:53:07 +0000 2020
1237633345686622208,"Feel like home away home in our grand luxurious room.

#TajHariMahal #Rooms #Comfortable #Cosy #Royalty #Luxurious #Staycation #Vacation #Trip #TajHotels #TajInnerCircle #jodhpur https://t.co/faSuCsB4ah",en,Wed Mar 11 06:55:58 +0000 2020
1237628900324388864,"RT @annica37: Excited to share the latest addition to my #etsy shop: #Sunflowersweatshirt for women, Unisex #flowersweatshirt, #comfortable…",en,Wed Mar 11 06:38:18 +0000 2020
1237618522022428672,"RT @annica37: Excited to share the latest addition to my #etsy shop: #Sunflowersweatshirt for women, Unisex #flowersweatshirt, #comfortable…",en,Wed Mar 11 05:57:04 +0000 2020
1237616173941809152,@meliphobia If she smells like armpit she is for sure in a relationship #comfortable,en,Wed Mar 11 05:47:44 +0000 2020
1237600004019122181,"When one gets #comfortable with being #vulnerable , it's a #superpower to have

Follow @ngoel_22 your #mindsetcoach #tarotreader #numerologist #astrologer
HERE, We remind you #constantly of this… https://t.co/6ssupu0eLb",en,Wed Mar 11 04:43:29 +0000 2020
1237594194111156224,"#MaximusUltimateCamperTrailer: 
Will be #comfortable and #convenient. 
Will #towsmoothly behind almost any #vehicle. 
Will be #easytohandle #easysetup.
Will not need much #storagespace. 
Will be #ontheroad this year. 
#notmyimage https://t.co/8RX2925r5h",en,Wed Mar 11 04:20:23 +0000 2020
1237592539680534530,RT @Julie27Rose: How many pictures #comfortable cute #Cairn #loveourdog https://t.co/1TvJgfd5mf,en,Wed Mar 11 04:13:49 +0000 2020
1237586924073652225,Shop the #floral #summer #dress #for your #baby #girl from #Fashion #Playground! This dress will not only provide a #stylish #look but also keep your tot #comfortable! Also available in #pink. https://t.co/Zg8Qg0QWG3 https://t.co/W6v62tjJx1,en,Wed Mar 11 03:51:30 +0000 2020
1237584187193843712,"@mbraganca They respond 2you like that because they're quite possibly ""#Comfortable"". Maybe VERY, more /less.""#Trump is - icky..get him out of there"".""#BlueNoMatterWho"" there or not or even RED- they are going to be fine.They know not the suffering of the lowest nor care.#NotMeUs",en,Wed Mar 11 03:40:38 +0000 2020
1237563108446441472,"Home is not about size, but cozy
Soul is not about distance, but communication.
Home is life.
Enjoy every day!
#beanbagchair #home #life #comfortable https://t.co/OGFaf1oT48",en,Wed Mar 11 02:16:52 +0000 2020
1237560576458412034,"https://t.co/SgOXpp9m1I

#best #budget #shoes
best #BudgetShoes to buy in #India
#Neon #Green #Shoes
#Black shoes
#Nanoweb #Tech
#NanowebTech shoes
#Cheap &amp; Best shoes
#Running shoes
#Comfortable shoes
#Lightest shoes to buy
best shoes brand in india
#Footware
#FootwareReview",en,Wed Mar 11 02:06:48 +0000 2020
1237556102096490497,"#Brilliant 
Let me guess

The same reason they insist that if taking away our #AR14's (sic) save one life, it's worth it...while they keep a pre-meditated murder of a baby who survived an abortion #comfortable.  I'd rather be infected w/#ChineseCoronavirus than #Democrat sickness https://t.co/x8HjRMDbMs",en,Wed Mar 11 01:49:02 +0000 2020
1237554510232301569,"Excited to share the latest addition to my #etsy shop: #Sunflowersweatshirt for women, Unisex #flowersweatshirt, #comfortable #fashion #sunflowersweater, https://t.co/QlLKGNlUQB https://t.co/rOf22rTziP",en,Wed Mar 11 01:42:42 +0000 2020
1237550171107373057,Ok if I have to vote for @JoeBiden I will ! It’s #VoteBlueNoMatterWho but u will tell u this because of these FUCKING #BOOMERS THOSE THAT WANT #comfortable WHICH MEANS SAME SHIT DIFF DAY ... WE WILL LOSE THE ELECTION!,en,Wed Mar 11 01:25:28 +0000 2020
1237534967464255489,"Operates both #internal and #external rings. Heat treated chromium-molybdenum #steel. #Comfortable insulated vinyl handles. Blow molded case for #easy #storage and #transport

https://t.co/Iwe3waGnit https://t.co/sWa091oPRc",en,Wed Mar 11 00:25:03 +0000 2020
1237530893742264321,"They wouldn’t stay calm in the car unless I put them in my sweater while driving! My heart!!!!!!!!!! 😩🧡
.
.
.
.
.
.
#Kittys #kittens #babies #furry #fuzzy #cozy #warm #comfortable #sleepykitties #sleepy #purring… https://t.co/hD0EfVOlgw",en,Wed Mar 11 00:08:51 +0000 2020
1237509824813776897,"Want what matters because that is what makes everything possible. Follow though with courage and grace, and dreams come true. Honor your Life. You are amazing. #Comfortable-Spot https://t.co/fMMSgx7MJj",en,Tue Mar 10 22:45:08 +0000 2020
1237504885139988481,RT @MartinaLuiten: P4 pupils in St. Malachy’s PS were discussing levels of emotional intensity. Very mature discussion about the feeling ‘h…,en,Tue Mar 10 22:25:31 +0000 2020
1237502684510343169,"Another great design delivered to @29thhous.  Glad we can continue to support community groups in their fundraising efforts in any way possible.
#clackthatfan #fans #fanfabulous #comfortable #mensfashion #sexygay… https://t.co/6r26L9nQ7o",en,Tue Mar 10 22:16:46 +0000 2020
1237498462826086403,So me 😂 #comfortable #people https://t.co/NezBvKqpCt,en,Tue Mar 10 21:59:59 +0000 2020
1237498184517156866,#Stylish and #comfortable for every girl https://t.co/Q4mxGfs357,en,Tue Mar 10 21:58:53 +0000 2020
1237497645666652162,RT @AChVoice: “The trick is finding some that are made of super soft #fabric with just the right amount of stretch to make them easy to tak…,en,Tue Mar 10 21:56:44 +0000 2020
1237490917029879816,“The trick is finding some that are made of super soft #fabric with just the right amount of stretch to make them easy to take on &amp; off &amp; #comfortable to wear all day long while still retaining their shape w/o sagging or bagging”: https://t.co/TASZa3sh7t #ChronicPain #clothes,en,Tue Mar 10 21:30:00 +0000 2020
1237485294913490944,RT @MartinaLuiten: P4 pupils in St. Malachy’s PS were discussing levels of emotional intensity. Very mature discussion about the feeling ‘h…,en,Tue Mar 10 21:07:40 +0000 2020
1237483253638090753,P4 pupils in St. Malachy’s PS were discussing levels of emotional intensity. Very mature discussion about the feeling ‘hate’ being okay but saying ‘I hate you’ being a not okay choice. #allfeelingsareokay #comfortable #uncomfortable #behavioursokayornotokay #feelingsvbehaviours https://t.co/9s0XOMYW3b,en,Tue Mar 10 20:59:33 +0000 2020
1237481191944708098,"RT @QInteriors1: Classy and Comfortable - the perfect combination for any living room 

https://t.co/voP5PoKj1b
#LivingRooms #TuesdayThough…",en,Tue Mar 10 20:51:22 +0000 2020
1237477840217444352,"RT @HillsLisi: 🏢 Standard Double Room with a comfortable bed 🛏️ and a nice city view

🛎BOOK NOW
☎️ +995 598 30 11 99
📧 info@lisihillshotel.…",en,Tue Mar 10 20:38:02 +0000 2020
1237472376935178240,it’s only my second day of uni and i already don’t care about my appearance #comfortable,en,Tue Mar 10 20:16:20 +0000 2020
1237462200283017220,"RT @HillsLisi: 🏢 Standard Double Room with a comfortable bed 🛏️ and a nice city view

🛎BOOK NOW
☎️ +995 598 30 11 99
📧 info@lisihillshotel.…",en,Tue Mar 10 19:35:54 +0000 2020
1237458294270091265,"Electric Heat to the Rescue! Ensuring #Comfortable Conditions in Offices, Garages and Other #Workspaces; Become a Comfort Hero by Utilizing Customized #ElectricHeat! #Comfort #ComfortHero

https://t.co/DXU1MgwjKU https://t.co/npoTyCqx3v",en,Tue Mar 10 19:20:22 +0000 2020
